ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202102,이공구삼하우스,제주시,조천읍,조천읍,한식,단품요리 전문,0.23,0.36,0.14,1.23,0.17,1.27,,,다나22a95b
202102,고파크 주식회사,제주시,조천읍,조천읍,한식,단품요리 전문,0,0,0,0.02,0,0.02,,,다나22a95b
202102,보타니카170,서귀포시,표선면,표선면,양식,양식,0.03,0.16,0.05,0.86,0.05,0.84,,,다나36a82a
202102,허브동산흑돼지,서귀포시,표선면,표선면,한식,가정식,0,0,0.03,0.09,0.03,0.07,,,다나36a82a
202102,머머코,서귀포시,안덕면,안덕면,한식,가정식,0.54,1.27,0.01,0.06,0.07,0.78,,,나나94a76a
202102,백년가약집밥,제주시,한경면,한경면,한식,가정식,0.52,1.01,0.01,0.11,0.07,0.67,,,나나81a83a
202102,조수식당,제주시,한경면,한경면,한식,단품요리 전문,0.03,0.1,0,0.02,0,0.07,,,나나81a83a
202102,정식,제주시,한경면,한경면,한식,가정식,0,0,0.05,0.04,0.05,0.04,,,나나81a83a
202102,25시해장국,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.57,0.95,0.03,0.28,0.09,0.78,,,나나84a69b
202102,하동까스,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.14,0.33,0.03,0.37,0.05,0.5,,,나나84a69b
202102,순실이네,서귀포시,대정읍,대정읍,한식,가정식,0.16,0.16,0.02,0.28,0.04,0.34,,,나나84a69b
202102,하모리밥,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.14,0.16,0.02,0.17,0.04,0.24,,,나나84a69b
202102,신모슬포포구식당,서귀포시,대정읍,대정읍,한식,가정식,0.06,0.03,0.11,0.48,0.11,0.43,,,나나84a69b
202102,대화해장국,서귀포시,안덕면,안덕면,한식,단품요리 전문,0.27,0.55,0.03,0.37,0.06,0.63,,,나나90a73b
202102,신백정,서귀포시,안덕면,안덕면,한식,가정식,0,0,0.01,0.02,0.01,0.02,,,나나90a73b
202102,향촌마을 주식회사,서귀포시,표선면,표선면,한식,가정식,0.23,0.49,0.03,0.35,0.05,0.58,,,다나32a84a
202102,바다이야기,서귀포시,중문동,서귀포시 동지역,한식,단품요리 전문,0.18,0.33,0.04,0.28,0.06,0.43,,,다나00b72b
202102,시온푸드,서귀포시,중문동,서귀포시 동지역,한식,가정식,0.15,0.26,0,0,0.02,0.15,,,다나00b72b
202102,소소식당,서귀포시,중문동,서귀포시 동지역,한식,가정식,0.08,0.16,0.07,0.52,0.08,0.54,,,다나00b72b
202102,중문흑돼지천국,서귀포시,중문동,서귀포시 동지역,한식,가정식,0.06,0.07,0.28,1.19,0.28,1.06,,,다나00b72b
202102,에리두,서귀포시,중문동,서귀포시 동지역,한식,단품요리 전문,0,0,0,0.06,0,0.06,,,다나00b72b
202102,벨라위미,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.39,1.31,0.02,0.54,0.07,1.21,,,다나22a76a
202102,소랑밥상,서귀포시,남원읍,남원읍,한식,가정식,0.13,0.26,0.04,0.35,0.06,0.45,,,다나22a76a
202102,주야진,서귀포시,남원읍,남원읍,아시아음식,일식,0.16,0.2,0.08,0.35,0.09,0.41,,,다나22a76a
202102,치킨나라위미점,서귀포시,남원읍,남원읍,패스트푸드,치킨,0.08,0.2,0.01,0.15,0.02,0.24,,,다나22a76a
202102,위미테이블,서귀포시,남원읍,남원읍,한식,단품요리 전문,0.13,0.16,0.03,0.17,0.05,0.24,,,다나22a76a
202102,물항아리,서귀포시,남원읍,남원읍,한식,가정식,0.07,0.1,0.03,0.24,0.04,0.26,,,다나22a76a
202102,위미떡방앗간,서귀포시,남원읍,남원읍,간식,떡/한과,0.13,0.1,0,0,0.01,0.06,,,다나22a76a
202102,라페로,서귀포시,남원읍,남원읍,양식,양식,0,0,0.02,0.09,0.02,0.07,,,다나22a76a
202102,어리석은물고기,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0,0.04,0,0.04,,,다나22a76a
202102,뽀르또,서귀포시,남원읍,남원읍,한식,단품요리 전문,0,0,0,0.02,0,0.02,,,다나22a76a
