CMPNM_NM,ADSTRD_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE
탕탕이1호점,이도2동,한식,가정식,1.4176470588235295,0.6914705882352942,0.01088235294117647,0.030294117647058826,0.12205882352941178,0.27205882352941174
돈까스마을,이도1동,한식,단품요리 전문,0.3425,0.81625,0.00125,0.0425,0.02375,0.34
루샹,이도1동,아시아음식,중식,0.4328125,0.5840625,0.0040625,0.03125,0.0390625,0.22875
큰아들,연동,분식,분식,0.275,0.64,0.02,0.22499999999999998,0.045,0.455
형제돼지갈비 이도점,이도2동,한식,갈비,0.2645454545454546,0.22,0.0018181818181818182,0.00818181818181818,0.03181818181818182,0.0881818181818182
하효왕족발보쌈,효돈동,고기,보쌈,0.27,0.22999999999999998,0.015,0.045,0.04,0.135
그때거기,송산동,한식,가정식,0.14736842105263157,0.36578947368421055,0.015789473684210527,0.25473684210526315,0.023157894736842106,0.34736842105263155
서서방숯불닭갈비아라점,아라동,고기,갈비,1.71,0.915,0.055,0.135,0.22,0.495
피자클럽성산동남점,성산읍,패스트푸드,피자,0.43370370370370376,0.5488888888888889,0.014074074074074074,0.12000000000000001,0.042222222222222223,0.28888888888888886
청기옥,동홍동,한식,가정식,0.22954545454545452,0.415,0.0013636363636363635,0.01,0.019545454545454546,0.1559090909090909
서울불고기,동홍동,한식,단품요리 전문,0.6591176470588236,0.695,0.019411764705882354,0.11970588235294119,0.07147058823529412,0.34411764705882353
오풍미족발 삼화점,삼양동,한식,족발,0.5308333333333334,0.42375,0.004166666666666667,0.01875,0.04791666666666667,0.16083333333333336
컬러링도남점,이도2동,한식,단품요리 전문,0.29545454545454547,0.22999999999999998,0.0018181818181818182,0.008181818181818182,0.025454545454545452,0.08636363636363636
비쥬베베,외도동,한식,단품요리 전문,0.1816,0.2904,0.0,0.0072,0.0164,0.1104
싸움의고수 제주노형점,노형동,고기,보쌈,0.2,0.305,0.01,0.045,0.03,0.165
원조부안집 일도점,일도2동,한식,단품요리 전문,0.4,0.21636363636363634,0.0036363636363636364,0.01681818181818182,0.030909090909090907,0.08954545454545454
종합강의실,아라동,한식,단품요리 전문,0.2426470588235294,0.3694117647058824,0.012647058823529412,0.11441176470588235,0.030882352941176472,0.23058823529411765
선재샤브칼국수,안덕면,한식,단품요리 전문,0.564,0.6439999999999999,0.038,0.288,0.074,0.504
7번길,영천동,한식,가정식,0.35863636363636364,0.4645454545454546,0.017272727272727273,0.09227272727272728,0.03909090909090909,0.2340909090909091
신가네짬뽕,한경면,아시아음식,중식,0.210625,0.218125,0.0359375,0.1709375,0.050625,0.22375
태준식당,송산동,한식,가정식,0.23,0.26272727272727275,0.010909090909090908,0.06545454545454545,0.035454545454545454,0.1527272727272727
듬삭헌국밥집,성산읍,한식,가정식,0.24625,0.385,0.02875,0.21000000000000002,0.042499999999999996,0.335
제주고로,대정읍,아시아음식,일식,0.9015625,0.7028125,0.155625,0.6646875,0.215,0.81375
핫피엔도,삼도1동,아시아음식,일식,0.3742857142857143,0.4842857142857143,0.014285714285714287,0.06142857142857144,0.06,0.21142857142857144
동광녹색체험휴양마을회,안덕면,한식,단품요리 전문,0.28545454545454546,0.6654545454545455,0.035454545454545454,0.3518181818181818,0.06181818181818182,0.5536363636363636
해변여행횟집,애월읍,한식,단품요리 전문,0.64375,0.3175,0.026250000000000002,0.04625,0.06125,0.1375
오름참숯갈비,일도2동,한식,가정식,0.4476923076923077,0.2946153846153846,0.0023076923076923075,0.008461538461538461,0.04923076923076923,0.11153846153846153
정이가네,애월읍,한식,가정식,0.3070588235294118,0.37970588235294117,0.001764705882352941,0.014411764705882355,0.027647058823529413,0.14205882352941177
을찌로국물떡볶이서귀포점,천지동,간식,분식,0.25931034482758625,0.5906896551724138,0.011379310344827587,0.1327586206896552,0.02724137931034483,0.3017241379310345
지코바양념치킨서귀점,정방동,패스트푸드,치킨,0.2866666666666667,0.4026666666666667,0.033,0.24633333333333332,0.05,0.3343333333333333
시청흑돼지돈삼겹,이도2동,한식,돼지고기,0.3333333333333333,0.27625,0.013333333333333334,0.035833333333333335,0.03875,0.12416666666666666
코우,대천동,일식.회,일식,2.095,0.85,0.23,0.345,0.42,0.645
하나손칼국수,연동,한식,면류,0.165625,0.34187500000000004,0.00625,0.064375,0.01875,0.1625
홍림관,애월읍,아시아음식,중식,0.41875,0.52375,0.0275,0.1496875,0.060625,0.30625
유진이네회초밥,연동,한식,일식,0.2839130434782609,0.20260869565217393,0.014782608695652176,0.04,0.03347826086956522,0.10826086956521738
지나이모네,삼도2동,한식,가정식,0.16499999999999998,0.2,0.0,0.005,0.015,0.08499999999999999
육회지존서귀포점,정방동,주점 및 주류판매,포장마차,0.8833333333333333,0.6699999999999999,0.02,0.12666666666666668,0.08666666666666667,0.44333333333333336
키친요디2호관,이도2동,아시아음식,일식,0.7,0.6685714285714286,0.017619047619047618,0.0761904761904762,0.0761904761904762,0.2957142857142857
맨도롱전복콩나물국밥,대륜동,한식,단품요리 전문,0.255,0.465,0.03375,0.34875,0.04625,0.4625
제주삼촌몸국,외도동,한식,가정식,0.37363636363636366,0.24181818181818182,0.0009090909090909091,0.01636363636363636,0.04090909090909091,0.1
제파,구좌읍,한식,단품요리 전문,0.2726470588235294,0.46558823529411764,0.02411764705882353,0.2214705882352941,0.04411764705882353,0.34941176470588237
루아르,일도1동,한식,단품요리 전문,0.29000000000000004,0.7657142857142858,0.017142857142857144,0.21428571428571427,0.03142857142857143,0.3671428571428571
중문별장,중문동,한식,단품요리 전문,0.1975,0.48250000000000004,0.0625,0.42000000000000004,0.0875,0.54
재도불백,천지동,한식,단품요리 전문,0.24333333333333332,0.47,0.006666666666666667,0.10000000000000002,0.02666666666666667,0.35000000000000003
남원골정가네막창,남원읍,고기,막창,0.59,0.23,0.01,0.05,0.06,0.13
제주닭한마리,연동,피자.치킨.햄버거,치킨,0.7949999999999999,0.625,0.035,0.16,0.12,0.4
우리동산,한림읍,한식,가정식,0.37363636363636366,0.7763636363636363,0.017272727272727273,0.15818181818181817,0.057272727272727274,0.4063636363636363
후라이드참맛있는집제주외도점,외도동,한식,단품요리 전문,0.2590909090909091,0.35545454545454547,0.011818181818181818,0.09363636363636364,0.04,0.2081818181818182
송이,애월읍,한식,가정식,0.2678787878787879,0.4509090909090909,0.01393939393939394,0.10030303030303031,0.034545454545454546,0.2293939393939394
카페희상,표선면,음료,커피,0.13766666666666666,0.5163333333333333,0.028,0.3733333333333333,0.036333333333333336,0.49
금정무오리목점,연동,아시아음식,오리,0.2783333333333333,0.3925,0.0033333333333333335,0.02916666666666667,0.02666666666666667,0.155
빽가네짬뽕,중앙동,아시아음식,중식,0.34611111111111115,0.42444444444444446,0.034444444444444444,0.20777777777777778,0.05722222222222222,0.3277777777777778
부가네얼큰이남원점,남원읍,한식,가정식,0.655,0.7070588235294117,0.009117647058823529,0.04647058823529412,0.05764705882352941,0.29264705882352937
명호,연동,양식,양식,3.1054545454545455,0.7463636363636363,0.4981818181818182,0.5851515151515151,0.723939393939394,0.7642424242424242
크라운호프아라점,아라동,주점및주류판매,맥주/요리주점,0.8686666666666667,0.7693333333333334,0.008,0.037333333333333336,0.058,0.23933333333333331
태양식당,동홍동,한식,가정식,0.23060606060606062,0.27,0.0021212121212121214,0.020909090909090912,0.019090909090909092,0.11151515151515153
브리앙뜨,화북동,간식,베이커리,0.066875,0.16,0.0,0.01125,0.003125,0.06375
아지트,일도2동,한식,단품요리 전문,0.22676470588235295,0.23617647058823527,0.0005882352941176471,0.003823529411764706,0.019705882352941177,0.08294117647058824
도희도,도두동,한식,가정식,0.5714285714285714,0.20714285714285713,0.12000000000000001,0.15571428571428572,0.18142857142857144,0.19714285714285712
헤븐리,남원읍,한식,단품요리 전문,0.055,0.16833333333333333,0.008333333333333333,0.12833333333333333,0.012916666666666667,0.17166666666666666
남사당,아라동,한식,단품요리 전문,0.62,0.64,0.002777777777777778,0.042777777777777776,0.03944444444444444,0.26555555555555554
춘천명동닭갈비노형점,노형동,고기,갈비,0.83,0.74,0.0,0.0,0.08,0.305
배터지는생동까스화북삼양점,화북동,간식,분식,0.23904761904761904,0.38047619047619047,0.0,0.006666666666666667,0.015714285714285715,0.12476190476190477
애월7일,애월읍,카페,커피,0.5955555555555556,0.6544444444444445,0.08333333333333333,0.3522222222222222,0.1411111111111111,0.5433333333333334
솔바위식당,이도2동,고기,삼계탕,0.3553846153846154,0.42230769230769233,0.0023076923076923075,0.011538461538461537,0.04153846153846154,0.1623076923076923
스시한일,이도1동,아시아음식,일식,0.12636363636363637,0.17,0.005454545454545454,0.04090909090909091,0.011818181818181818,0.08636363636363636
족발왕,대정읍,한식,족발,0.4257142857142857,0.33999999999999997,0.012857142857142857,0.03428571428571429,0.06142857142857143,0.13857142857142857
성산은하식당,성산읍,한식,가정식,0.286969696969697,0.16818181818181818,0.020606060606060607,0.0703030303030303,0.04151515151515152,0.11
마라도해녀촌연동점,연동,아시아음식,중식,0.4985714285714286,0.6942857142857143,0.03476190476190476,0.2261904761904762,0.07095238095238095,0.43952380952380954
대아갈비,연동,고기,갈비,0.76,0.325,0.015,0.025,0.085,0.16
양반촌,용담1동,한식,가정식,0.5829411764705883,0.5905882352941177,0.010294117647058823,0.04058823529411765,0.055,0.2426470588235294
비피엠93,아라동,양식,양식,0.4372727272727273,0.47818181818181815,0.015454545454545455,0.05818181818181818,0.05909090909090909,0.22545454545454546
원더샌드위치연동점,연동,한식,단품요리 전문,0.06181818181818182,0.18181818181818182,0.00030303030303030303,0.03151515151515152,0.005454545454545454,0.0903030303030303
상임이네스페샬,이호동,주점및주류판매,맥주/요리주점,0.39,0.23,0.0,0.0,0.05,0.08
고씨네막창,이도2동,한식,단품요리 전문,1.16375,0.59375,0.01875,0.0575,0.0925,0.27625
한국맥도날드 (유)서귀포DT점,중앙동,패스트푸드,햄버거,0.24,0.475,0.0,0.0,0.015,0.13
떡꼬치전문점,화북동,주점및주류판매,꼬치구이,0.2267741935483871,0.7625806451612903,0.0003225806451612903,0.03612903225806452,0.02032258064516129,0.28354838709677416
동해물가든,대천동,한식,단품요리 전문,1.1966666666666665,0.6566666666666666,0.015,0.045000000000000005,0.07333333333333333,0.20166666666666666
오늘와인한잔 제주시청점,이도2동,주점,주류,0.6130769230769231,0.42923076923076925,0.019230769230769232,0.04923076923076923,0.08076923076923077,0.2107692307692308
기대만족 신제주점,노형동,한식,가정식,0.22111111111111112,0.16333333333333333,0.011111111111111112,0.052222222222222225,0.03333333333333333,0.10888888888888888
까투리 행운점,연동,일식.회,일식,0.5107692307692308,0.6376923076923078,0.0007692307692307692,0.006153846153846154,0.053076923076923084,0.25
스팅그레이,한경면,한식,단품요리 전문,0.2386206896551724,0.4693103448275862,0.033448275862068964,0.35000000000000003,0.0503448275862069,0.46241379310344827
제주다온가,안덕면,한식,단품요리 전문,0.2,0.250952380952381,0.02857142857142857,0.18571428571428572,0.03761904761904762,0.24285714285714283
제주어멍밥상,일도2동,한식,가정식,0.7577777777777778,0.7255555555555556,0.008888888888888889,0.02333333333333333,0.0811111111111111,0.29777777777777775
목마조랑말뼈해장국전골전문점,삼도1동,한식,가정식,0.22692307692307695,0.18076923076923077,0.008461538461538461,0.02769230769230769,0.02923076923076923,0.09384615384615384
카페루브르,일도2동,한식,단품요리 전문,0.05,0.28,0.0,0.04,0.0,0.11
장어랑,구좌읍,한식,장어,0.4496,0.1564,0.0212,0.037200000000000004,0.0536,0.08560000000000001
피자탑 조천읍점,조천읍,피자.치킨.햄버거,피자,0.145,0.19,0.0,0.0,0.015,0.075
스탠스커피,이도2동,카페,커피,0.16,0.895,0.005,0.09,0.02,0.44499999999999995
중문양꼬치,중문동,한식,가정식,1.2396969696969695,0.6545454545454545,0.058787878787878785,0.1575757575757576,0.15272727272727274,0.3609090909090909
유가네닭갈비 제주동홍점,동홍동,한식,가정식,0.7075,0.7716666666666666,0.010833333333333334,0.05416666666666667,0.08166666666666667,0.34
중문국수나라,중문동,한식,단품요리 전문,0.3225,0.47375,0.060000000000000005,0.4475,0.075,0.5475
서귀포바당물회,동홍동,한식,가정식,0.9766666666666667,0.6866666666666666,0.07666666666666667,0.32666666666666666,0.15333333333333335,0.6466666666666666
쿠주,이도2동,한식,단품요리 전문,0.43538461538461537,0.36230769230769233,0.017692307692307695,0.06846153846153846,0.04461538461538462,0.17153846153846153
쇠소깍돼지갈비,효돈동,한식,가정식,0.4125,0.38875,0.0125,0.0675,0.03875,0.19
얼레디훅 (ALREADY HOOK),아라동,카페,커피,0.255,0.685,0.005,0.03,0.03,0.31
별이네국수,노형동,한식,단품요리 전문,0.15875,0.18125,0.0,0.00625,0.01125,0.06875
수구레해장국2호점,연동,한식,해장국,0.3173076923076923,0.39076923076923076,0.006538461538461539,0.04730769230769231,0.030000000000000002,0.17384615384615382
쉬영목,구좌읍,한식,가정식,0.317741935483871,0.4019354838709678,0.008064516129032258,0.043548387096774194,0.03612903225806452,0.1764516129032258
정한가든,구좌읍,고기,고기,1.66,0.825,0.05,0.09000000000000001,0.225,0.42000000000000004
몽돌,외도동,한식,가정식,1.6811764705882355,0.7873529411764706,0.026176470588235294,0.06147058823529411,0.16058823529411764,0.3223529411764706
연탄과친한돼지,노형동,한식,고기,1.7354166666666666,0.77,0.3345833333333333,0.58625,0.4575,0.7654166666666667
분식가게,남원읍,간식,분식,0.15333333333333332,0.56,0.013333333333333334,0.3833333333333333,0.02666666666666667,0.6233333333333334
돌담치킨,연동,패스트푸드,치킨,0.24181818181818182,0.2218181818181818,0.0,0.01,0.015454545454545455,0.06454545454545456
돌하르방 신제주점,연동,한식,가정식,0.22153846153846152,0.25,0.003076923076923077,0.02153846153846154,0.025384615384615387,0.11692307692307692
대박국수,연동,한식,가정식,0.3246153846153846,0.6146153846153846,0.023076923076923075,0.14615384615384613,0.054615384615384614,0.34153846153846157
세렌디피아,외도동,한식,단품요리 전문,0.9870833333333334,0.4795833333333333,0.009166666666666667,0.022083333333333333,0.09291666666666666,0.18333333333333335
반올림피자샵 노형점,노형동,양식,양식,0.4730769230769231,0.6092307692307692,0.009230769230769232,0.03153846153846154,0.05615384615384615,0.26
족발이닭엄마네식당,대천동,고기,족발,0.36,0.355,0.03,0.12,0.060000000000000005,0.25
추자섬바당,이도2동,한식,가정식,0.9785294117647058,0.385,0.021470588235294116,0.04264705882352941,0.10147058823529412,0.17323529411764707
조선양평해장국,연동,한식,단품요리 전문,1.53375,0.9675,0.09,0.3625,0.18875,0.70625
탭룸3029,노형동,한식,단품요리 전문,0.47,0.32,0.065,0.2725,0.0975,0.39749999999999996
애월로뎀가든,애월읍,한식,가정식,0.22,0.2330769230769231,0.014615384615384615,0.08384615384615385,0.03538461538461539,0.15923076923076923
누나홀닭함덕점,조천읍,피자.치킨.햄버거,치킨,0.535,0.52,0.11,0.45,0.16499999999999998,0.595
인쌩맥주제주대정점,대정읍,한식,단품요리 전문,0.3325,0.3,0.015,0.0425,0.057499999999999996,0.14
영미포차,이도2동,한식,단품요리 전문,0.4842857142857143,0.23285714285714285,0.01,0.027142857142857142,0.05285714285714286,0.11714285714285715
어진이네횟집,송산동,한식,회,1.0453846153846154,0.9415384615384615,0.2076923076923077,0.8838461538461538,0.2676923076923077,1.0207692307692307
피치랑아라점,아라동,패스트푸드,피자,0.28,0.3,0.0,0.0,0.04,0.1
베리타,이도2동,양식,양식,0.2597058823529412,0.16264705882352942,0.002058823529411765,0.007058823529411764,0.02323529411764706,0.062058823529411763
다담찌개,연동,한식,가정식,0.6269565217391304,0.8104347826086957,0.005217391304347826,0.044782608695652176,0.05217391304347826,0.33608695652173914
종달빛,이도2동,한식,단품요리 전문,0.581875,0.41125,0.00375,0.01625,0.0515625,0.1471875
최가네손만두일도점,일도2동,간식,만두,0.15,0.57,0.0,0.01,0.02,0.21
사해방흑돼지,중문동,한식,돼지고기,0.31708333333333333,0.21916666666666665,0.043333333333333335,0.09083333333333334,0.07125,0.15291666666666667
바베큐비석거리한식뷔페,영천동,부페,뷔페,0.13666666666666666,0.17666666666666667,0.0033333333333333335,0.03,0.023333333333333334,0.09000000000000001
화산양꼬치,이도2동,주점및주류판매,꼬치구이,0.93,0.41,0.01,0.02,0.13,0.16
윤가네흑돼지대패삼겹살,조천읍,한식,돼지고기,1.3746153846153848,0.6415384615384615,0.13,0.28384615384615386,0.21,0.44307692307692303
대게마을,도두동,한식,단품요리 전문,2.499705882352941,0.25323529411764706,0.24705882352941178,0.135,0.4464705882352941,0.20352941176470588
일곶,영천동,한식,가정식,0.356,0.45,0.056999999999999995,0.284,0.087,0.42300000000000004
공기,화북동,한식,가정식,0.19242424242424241,0.40606060606060607,0.00030303030303030303,0.017272727272727273,0.01606060606060606,0.15696969696969695
사라봉해장국,건입동,한식,해장국,0.23200000000000004,0.496,0.032,0.077,0.05500000000000001,0.248
카페헤이브라운,아라동,카페,커피,0.3,0.915,0.005,0.125,0.03,0.485
만원포차,용담1동,한식,가정식,0.40352941176470586,0.7382352941176471,0.007058823529411764,0.04352941176470588,0.04,0.28764705882352937
출출,성산읍,간식,분식,0.28,0.27,0.04,0.16,0.07,0.23
영그램,중문동,음료,커피,0.18636363636363634,0.5336363636363637,0.007272727272727273,0.07181818181818182,0.024545454545454547,0.27181818181818185
