id,name,addr,lat,lng,dong,detailtype
211,제주돌창고,제주특별자치도 제주시 한경면 조수7길 8,33.3370930657094,126.233568586711,한경면 조수리,13
212,제주미래교육연구원과학탐구체험장,제주특별자치도 제주시 산록북로 421,33.4262196998869,126.531856332867,오라이동,13
213,제주신화전설탐방로,제주특별자치도 서귀포시 안덕면 녹차분재로 218,33.3042074038577,126.299661501283,안덕면 서광리,11
214,제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13,33.4113577044158,126.365216349094,애월읍 납읍리,12
215,제주올레15-A코스,제주특별자치도 제주시 애월읍 납읍리 2695-5,33.4302324019451,126.319281287473,애월읍 납읍리,13
216,제주올레3코스,제주특별자치도 서귀포시 표선면 하천리 87-1,33.3335532654557,126.844533463506,표선면 하천리,13
217,제주올레6코스,제주특별자치도 서귀포시 보목동 1377-4,33.2371501897263,126.596001249754,보목동,13
218,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,33.4400488067904,126.625203401207,봉개동,12
219,제주조천스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,33.4939459216843,126.676774382162,조천읍 와산리,12
220,조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,33.5438453046155,126.636893373002,조천읍 조천리,11
221,종달고망난돌쉼터,제주 제주시 구좌읍 종달리 112-4,33.509955069228,126.907304145391,구좌읍 종달리,11
222,종달리수국길,제주 제주시 구좌읍 김녕리,33.5501078240443,126.757835437154,구좌읍 김녕리,12
223,종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,33.5036648564977,126.912640565732,구좌읍 종달리,11
224,종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,33.4963381350727,126.909476816599,구좌읍 종달리,11
225,주상절리대(중문대포해안),제주특별자치도 서귀포시 이어도로 36-30,33.2379943545484,126.426017654679,중문동,11
226,중문색달해변(해산물),제주특별자치도 서귀포시 색달동 3039,33.247360595025,126.40661270926,색달동,11
227,천제연폭포,제주특별자치도 서귀포시 천제연로 132(중문동),33.2526754970693,126.418374242413,중문동,12
228,천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,33.2447168409268,126.559551124451,서홍동,12
229,추자도,제주 제주시 추자면,33.9637161687124,126.296120635115,추자면,12
230,추자도숭어체험장,제주특별자치도 제주시 추자면 석두리길 4,33.9399500569763,126.323477215678,추자면 신양리,11
231,카멜리아힐,제주 서귀포시 안덕면 병악로 166,33.290140185764,126.368365225196,안덕면 상창리,12
232,카페물결,제주특별자치도 제주시 사라봉동길 108-1,33.5213876634633,126.545793983742,건입동,13
233,큰바리메오름,제주특별자치도 제주시 애월읍 어음리 산 21,33.3776829022174,126.387113528925,애월읍 어음리,13
234,키아나요가,제주특별자치도 서귀포시 안덕면 사계남로50번길 1,33.2271887397601,126.295646266469,안덕면 사계리,13
235,탑동,제주특별자치도 제주시 중앙로 2,33.518147567942,126.523954676516,삼도이동,12
236,탑동해변공연장,제주특별자치도 제주시 중앙로 2,33.518147567942,126.523954676516,삼도이동,11
237,태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57,33.2706439250347,126.690896562608,남원읍 위미리,12
238,태흥포구,제주특별자치도 서귀포시 남원읍 태흥리,33.2901401164293,126.741584924955,남원읍 태흥리,11
