이름,주소,주소2,위도,경도,구분
제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,표선면 표선리,33.3291241627515,126.814726131985,53
제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,한경면 저지리,33.3396928784961,126.265691870801,52
조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),대포동,33.2402501517502,126.434110125332,52
존자암지,제주특별자치도 서귀포시 영실로 243,하원동,33.3476733130992,126.482244663316,51
차귀도,제주 제주시 한경면 고산리,한경면 고산리,33.2916117743137,126.168933783656,51
청수성결교회,제주특별자치도 제주시 한경면 대한로 1067,한경면 청수리,33.3207912115994,126.248028701106,52
초콜릿랜드,제주특별자치도 서귀포시 중문관광로110번길 15,색달동,33.2500543348807,126.41296981881,52
초콜릿박물관,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,대정읍 일과리,33.257052827111,126.229932868924,52
최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,추자면 대서리,33.9643413785399,126.29629617008,51
추사적거지,제주특별자치도 서귀포시 대정읍 추사로 44,대정읍 안성리,33.2497961434763,126.278493950861,51
카카오본사(구스페이스닷원),제주특별자치도 제주시 첨단로 242,영평동,33.4506810661721,126.57049341667,52
캐니언파크,제주특별자치도 제주시 삼무로 51,연동,33.4902322938444,126.492374855871,52
캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,조천읍 선흘리,33.4792774145539,126.700532936009,52
캔디원,제주특별자치도 제주시 조천읍 선교로 384,조천읍 선흘리,33.4712205029305,126.707592749213,52
코코몽에코파크,제주특별자치도 서귀포시 남원읍 태위로 536,남원읍 남원리,33.2751599322089,126.7082084244,52
큰넓궤,제주특별자치도 서귀포시 안덕면 동광리 90 일대,안덕면 동광리,33.3102634088476,126.357632476944,51
테디베어사파리테지움,제주특별자치도 제주시 애월읍 평화로 2159,애월읍 소길리,33.4122174958603,126.393536428307,52
토이파크,제주특별자치도 서귀포시 안덕면 동광로 267-7,안덕면 동광리,33.3189595732506,126.345362982708,52
통일관,제주특별자치도 제주시 삼성로 46,일도이동,33.5067162218481,126.530691754034,53
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,한경면 판포리,33.3654101549332,126.199622693529,51
평수포구,제주특별자치도 제주시 한림읍 한림해안로 297-1,한림읍 수원리,33.4276280691095,126.263631569281,51
포토갤러리자연사랑미술관,제주특별자치도 서귀포시 표선면 성읍리 1920,표선면 성읍리,33.4281918857477,126.789329973858,52
플레이박스VR,제주특별자치도 제주시 은수길 69,연동,33.4706512530824,126.488216892137,52
피규어뮤지엄제주,제주특별자치도 서귀포시 안덕면 한창로 243,안덕면 상창리,33.2819037940349,126.355356862327,52
필코스튜디오,제주특별자치도 제주시 한경면 저지12길 62-5 (저지리),한경면 저지리,33.3383456072553,126.263117083786,51
하예포구(예래포구),제주특별자치도 서귀포시 하예동,하예동,33.2412109273802,126.378717518735,51
한국야구명예전당(야구박물관),제주특별자치도 서귀포시 중산간서로 97-1,강정동,33.2605367486343,126.498448566227,52
한동환해장성,제주특별자치도 제주시 구좌읍 해맞이해안로 858-1,구좌읍 행원리,33.5516043393397,126.827347856163,51
항파두리항몽유적지,제주특별자치도 제주시 애월읍 항파두리로 50,애월읍 상귀리,33.451770471076,126.407434905232,51
해녀박물관,제주특별자치도 제주시 구좌읍 해녀박물관길 26,구좌읍 상도리,33.5236098768953,126.863425590364,52
해녀의태왁,제주특별자치도 제주시 구좌읍 김송로 94,구좌읍 김녕리,33.5429270399292,126.75456638454,52
해피맘하우스,제주특별자치도 제주시 애월읍 애월해안로 306-3,애월읍 고내리,33.4704092694114,126.342346289537,52
허브동산미디어파사드(mediafacade),제주특별자치도 서귀포시 표선면 돈오름로 170,표선면 표선리,33.3291241627515,126.814726131985,52
헌마공신김만일기념관,제주특별자치도 서귀포시 남원읍 서성로 919,남원읍 한남리,33.3361471782356,126.690786029213,52
헬로키티아일랜드,제주특별자치도 서귀포시 안덕면 한창로 340,안덕면 상창리,33.2900995504581,126.35208109259,52
혼인지,제주특별자치도 서귀포시 성산읍 혼인지로 39-14,성산읍 온평리,33.4149941537745,126.894775462287,51
화조원,제주특별자치도 제주시 애월읍 애원로 804,애월읍 납읍리,33.4113080457107,126.372005291624,52
황우지해안열두굴,제주특별자치도 서귀포시 서홍동 764-1,서홍동,33.2420017273439,126.550718986967,51
훈데르트바서파크,제주특별자치도 제주시 우도면 우도해안길 32-12,우도면 연평리,33.4931582693186,126.955738014169,52
4·3해원방사탑,제주특별자치도 제주시 신산로 82,일도이동,33.5054858498659,126.534739597022,51
9연대본부옛터,제주특별자치도 서귀포시 대정읍 상모리 3392-3,대정읍 상모리,33.2308336103709,126.262690091467,51
강병대교회,제주특별자치도 서귀포시 대정읍 상모대서로 43-3,대정읍 상모리,33.2266655675601,126.257374197062,51
걸매예술마을,제주특별자치도 서귀포시 서홍로 4-42,서홍동,33.2499840598945,126.55506327599,51
곤흘동(곤을동)마을터,제주특별자치도 제주시 화북1동 4438,화북일동,33.5217955033773,126.557363496033,51
관음사군주둔지옛터,제주특별자치도 제주시 산록북로 660,아라일동,33.4217203735021,126.558750751081,51
귀덕연대,제주특별자치도 제주시 한림읍 귀덕14길 14-5,한림읍 귀덕리,33.4418366695746,126.293160783073,51
귀빈사,제주특별자치도 제주시 구좌읍 비자림로 1456,구좌읍 송당리,33.4447365885176,126.759099253491,51
금룡사,제주특별자치도 제주시 구좌읍 김녕로 148-11,구좌읍 김녕리,33.5537748400439,126.753749090639,52
낙선동4.3성,제주특별자치도 제주시 조천읍 선흘서5길 13,조천읍 선흘리,33.5148828321988,126.694502811185,51
눈물의십자가,제주 제주시 추자면,추자면,33.9637161687124,126.296120635115,51
다랑쉬굴,제주특별자치도 제주시 구좌읍 세화리 2608-6,구좌읍 세화리,33.4697053269171,126.831815306839,51
다랑쉬마을,제주특별자치도 제주시 구좌읍 다랑쉬로 406-25,구좌읍 세화리,33.4705149213903,126.823416596935,51
대림리선돌,제주특별자치도 제주시 한림읍 대림리,한림읍 대림리,33.4223731053321,126.27757210323,51
대정면4.3사건위령비,제주특별자치도 서귀포시 대정읍 동일하모로 158-3,대정읍 하모리,33.2254139389597,126.248439510331,51
도령모루,제주특별자치도,,33.4889179032603,126.498229141199,51
동계정온유허비,제주특별자치도 서귀포시 대정읍 안성리,대정읍 안성리,33.2605831235057,126.285710783126,51
동복환해장성,제주특별자치도 제주시 구좌읍 동복리,구좌읍 동복리,33.5363208095004,126.720265726735,51
라신동,제주특별자치도 제주시 한림읍 귀덕리,한림읍 귀덕리,33.4336173461268,126.290632160027,51
로로요가,제주특별자치도 제주시 구좌읍 김녕로17길 33-1 (김녕리),구좌읍 김녕리,33.5582537895948,126.75398384905,51
로빙화,제주특별자치도 서귀포시 남원읍 남태해안로 13,남원읍 남원리,33.2751185756874,126.709259627731,52
리치망고,제주특별자치도 제주시 애월읍 애월해안로 272,애월읍 고내리,33.4685292780823,126.340190598564,52
마라도기원정사,제주특별자치도 서귀포시 대정읍 마라로 87,대정읍 가파리,33.116079973932,126.266677213973,51
명월성지,제주특별자치도 제주시 한림읍 명월리 2236,한림읍 명월리,33.4007557543412,126.260393912915,51
목시물굴,제주특별자치도 제주시 조천읍 선흘리 산26번지 일대,조천읍 선흘리,33.5106592430063,126.720803599357,51
무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,안덕면 동광리,33.3094287035438,126.352093971426,51
묵리처녀당,제주특별자치도 제주시 추자면 묵리 229-1,추자면 묵리,33.9431854840706,126.314201629279,51
박성내,제주특별자치도 제주시 기자길 5,아라이동,33.4848975260559,126.543837776942,51
배령연대,제주특별자치도 제주시 한림읍 금능리 1649,한림읍 금능리,33.3879661546747,126.223722736664,51
백제사,제주시 애월읍 광령남6길 54 백제사,애월읍 광령리,33.4488555390796,126.424219685777,51
법정사,제주특별자치도 서귀포시 1100로 740-168,도순동,33.309900862924,126.474336095603,51
법화사,제주특별자치도 서귀포시 하원북로 35번길 15-28,하원동,33.2653270960144,126.457602311547,51
별도연대,제주특별자치도 제주시 화북1동 1537,화북일동,33.5262998282849,126.568135044311,51
북촌국민학교,제주특별자치도 제주시 조천읍 일주동로 1481,조천읍 북촌리,33.5479352638407,126.691362701874,51
불카분낭(불타버린나무),제주특별자치도 제주시 조천읍 선흘리 1136-2,조천읍 선흘리,33.5127844585106,126.70632287888,51
불탑사(5층석탑),제주특별자치도 제주시 원당로16길 41,삼양일동,33.5290725932684,126.598418345536,51
사계항,제주특별자치도 서귀포시 안덕면 사계리,안덕면 사계리,33.2316941376585,126.306514122101,51
산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,안덕면 사계리,33.2423923919045,126.313950830111,51
산지항옛터,제주특별자치도 제주시 연무정길 28 (건입동)일대,건입동,33.5166487109185,126.535530063866,51
삼밭구석&동광리4·3희생자위령비,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,안덕면 동광리,33.3112439778875,126.330390402467,51
상추자항,제주특별자치도 제주시 추자면 추자로 39,추자면 대서리,33.9624224197053,126.2953187682,51
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,51
서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11,서귀동,33.2463182572751,126.564707278751,51
선흘1리,제주특별자치도 제주시 조천읍 중산간동로 1280,조천읍 선흘리,33.5113721021345,126.705107018106,51
성산초등학교서청특별중대주둔지,제주특별자치도 서귀포시 성산읍 성산리 179-4,성산읍 성산리,33.4633148239679,126.932258359907,51
성산풀하우스,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21-4,성산읍 신산리,33.3842437793007,126.879735906715,52
성산항,제주특별자치도 서귀포시 성산읍 성산등용로 129-21,성산읍 성산리,33.472471558051,126.929977265947,51
성클라라수도원금악성당,제주시 한림읍 금악북로 320,한림읍 금악리,33.3479970795458,126.319345838422,52
솔담한방병원,제주특별자치도 제주시 1100로 3055,노형동,33.4590435330645,126.484572527225,52
송령이골,제주특별자치도 서귀포시 남원읍 한신로143번길 99,남원읍 의귀리,33.3189463925976,126.70527028769,51
약천사,제주특별자치도 서귀포시 이어도로 293-28,대포동,33.2452784649815,126.450181604258,52
엄바위장승,제주특별자치도 제주시 추자면 예초리 332,추자면 예초리,33.9524972981713,126.328936328419,51
연미마을(오라리방화사건현장),제주특별자치도,,33.4889179032603,126.498229141199,51
영남동,제주특별자치도 서귀포시 산록남로 1966-34,영남동,33.2887737465342,126.496097584808,51
영모원,제주특별자치도 제주시 애월읍 하귀리 1130-1,애월읍 하귀1리,33.4722057260972,126.41825985759,51
오림반,제주특별자치도 서귀포시 남원읍 신례리,남원읍 신례리,33.3396592626517,126.620155016799,51
오현단,제주특별자치도 제주시 오현길 61,이도일동,33.5101519224494,126.525509986825,51
와흘본향당,제주특별자치도 제주시 조천읍 와흘리 1274-1,조천읍 와흘리,33.5023839478688,126.639012980642,51
우도봉수대,제주특별자치도 제주시 우도면 연평리 798,우도면 연평리,33.5245908506294,126.952559341545,51
원동,제주특별자치도 제주시 애월읍 평화로 1984,애월읍 소길리,33.4006485416183,126.380593687681,51
육시우영,제주특별자치도 제주시 애월읍 하가리,애월읍 하가리,33.4558140247856,126.354595299818,51
이덕구산전,제주특별자치도 제주시 조천읍 516로 1865,조천읍 교래리,33.3844995042587,126.619407091901,51
이중섭거주지,제주특별자치도 서귀포시 이중섭로 29,서귀동,33.2454904122434,126.564459007282,51
임문숙가족헛묘,제주특별자치도 서귀포시 안덕면 동광리 807-4,안덕면 동광리,33.3090097791063,126.340569987948,51
정주항,제주특별자치도 제주시 조천읍 함덕리,조천읍 함덕리,33.5343347298539,126.66409595919,51
제주국제공항(정뜨르비행장),제주특별자치도 제주시 공항로 2,용담이동,33.5059364682672,126.495951277797,51
제주농업학교옛터,제주특별자치도 제주시 전농로 100,삼도일동,33.5040808309281,126.523758884249,51
제주문예회관,제주특별자치도 제주시 동광로 69,일도이동,33.5044439719241,126.535172425694,52
제주시충혼묘지4·3추모비(박진경추도비),제주특별자치도 제주시 노형동 산 19-2,노형동,33.4117938658122,126.491828714548,51
제주용암수홍보관,제주특별자치도 제주시 구좌읍 일주동로 2706-27 (한동리) 오리온 제주용암수,구좌읍 한동리,33.5408120737136,126.81385658848,52
제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달로 47,성산읍 삼달리,33.3689980183077,126.863298247296,52
제주항국제크루즈터미널,제주특별자치도 제주시 임항로 191,건입동,33.5219764039135,126.543440319692,51
조일구락부옛터,제주특별자치도 제주시 관덕로2길 12-1,삼도이동,33.5116233999103,126.520124250762,51
조천만세동산,제주특별자치도 제주시 조천읍 조천리 1133-2,조천읍 조천리,33.5399836438053,126.641609430178,51
조천비석거리,제주특별자치도 제주시 조천읍 조천리,조천읍 조천리,33.531811867873,126.641511056869,51
조천중학원옛터,제주특별자치도 제주시 조천읍 신북로 264,조천읍 조천리,33.5382626826321,126.640271390147,51
종남마을,제주특별자치도,,33.4889179032603,126.498229141199,51
주정공장(동척회사)옛터,제주특별자치도 제주시 임항로 111 (건입동)일대,건입동,33.5200407358063,126.534226176207,51
중문리신사터,제주특별자치도 서귀포시 천제연로 149,중문동,33.2539101347246,126.421089524547,51
진아영할머니집터,제주특별자치도 제주시 한림읍 월령1길 22,한림읍 월령리,33.3761294144942,126.214599058228,51
질그랭이센터,제주특별자치도 제주시 구좌읍 세평항로 46-9,구좌읍 세화리,33.5269919694392,126.856032160149,51
천제연폭포&제주4.3중문면희생자위령비,제주특별자치도 서귀포시 천제연로 132,중문동,33.2526754970693,126.418374242413,51
취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,성산읍 오조리,33.471847863554,126.912703165215,51
캘리그라피오월,제주특별자치도 제주시 오남로 90,오라이동,33.4877781624272,126.517540952346,52
탐나라공화국(제주남이섬),제주특별자치도 제주시 한림읍 한창로 897,한림읍 금악리,33.3345115406965,126.325692204213,51
터진목&성산면4·3희생자위령비,제주특별자치도 서귀포시 성산읍 일출로 88-19,성산읍 고성리,33.4499568822259,126.922345433656,51
평화통일불사리탑,제주특별자치도 제주시 조천읍 일주동로 884,조천읍 조천리,33.5315101305087,126.636877767573,51
하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3,안덕면 사계리,33.2334821266939,126.314630553022,51
한남의숙터,제주특별자치도 서귀포시 대정읍 추사로,대정읍 보성리,33.2552954888692,126.270237124449,51
한림항,제주특별자치도 제주시 한림읍 한림해안로 192,한림읍 대림리,33.4190719416228,126.262556423505,51
한모살(표선백사장),제주특별자치도 서귀포시 표선면 표선리 40-96,표선면 표선리,33.323750357228,126.839114216905,51
현의합장묘역,제주특별자치도 서귀포시 남원읍 중산간동로 6242-56,남원읍 수망리,33.3277630213976,126.701642368547,51
협자연대,제주특별자치도 서귀포시 성산읍 고성리 57-1,성산읍 고성리,33.4263662386853,126.932136752309,51
화북비석거리,제주특별자치도 제주시 화북1동 4008,화북일동,33.5212210778459,126.559989000223,51
화북환해장성,제주특별자치도 제주시 화북동,,33.5202191791981,126.565465645477,51
월라사,제주특별자치도 서귀포시 효돈순환로 415,신효동,33.2690428513508,126.609856258045,51
평대리불턱,제주특별자치도 제주시 구좌읍 해맞이해안로 1240-3,구좌읍 평대리,33.5324642970109,126.846265637444,51
